	identifier	file	clip	clip_soft	scale	sum_stat	strand_pair	description
6600	ENCFF908VIH-	/home/drk/tillage/datasets/human/rna/encode/ENCSR245ATJ/summary/coverage-.w5	768	384	0.3	sum_sqrt	6599	RNA:HepG2
6601	ENCFF381OQK+	/home/drk/tillage/datasets/human/rna/encode/ENCSR249CKG/summary/coverage+.w5	768	384	0.3	sum_sqrt	6602	RNA:chorion tissue embryo (16 weeks)
6602	ENCFF381OQK-	/home/drk/tillage/datasets/human/rna/encode/ENCSR249CKG/summary/coverage-.w5	768	384	0.3	sum_sqrt	6601	RNA:chorion tissue embryo (16 weeks)
6603	ENCFF645AYP+	/home/drk/tillage/datasets/human/rna/encode/ENCSR252UHW/summary/coverage+.w5	768	384	0.3	sum_sqrt	6604	RNA:heart right ventricle tissue female adult (46 years)
6604	ENCFF645AYP-	/home/drk/tillage/datasets/human/rna/encode/ENCSR252UHW/summary/coverage-.w5	768	384	0.3	sum_sqrt	6603	RNA:heart right ventricle tissue female adult (46 years)
6605	ENCFF196LHX+	/home/drk/tillage/datasets/human/rna/encode/ENCSR254JJM/summary/coverage+.w5	768	384	0.3	sum_sqrt	6606	RNA:Daoy
6606	ENCFF196LHX-	/home/drk/tillage/datasets/human/rna/encode/ENCSR254JJM/summary/coverage-.w5	768	384	0.3	sum_sqrt	6605	RNA:Daoy
6607	ENCFF770TOE+	/home/drk/tillage/datasets/human/rna/encode/ENCSR255NYQ/summary/coverage+.w5	768	384	0.3	sum_sqrt	6608	RNA:SK-N-DZ nuclear fraction
6608	ENCFF770TOE-	/home/drk/tillage/datasets/human/rna/encode/ENCSR255NYQ/summary/coverage-.w5	768	384	0.3	sum_sqrt	6607	RNA:SK-N-DZ nuclear fraction
6609	ENCFF615IJV+	/home/drk/tillage/datasets/human/rna/encode/ENCSR256YHI/summary/coverage+.w5	768	384	0.3	sum_sqrt	6610	RNA:neurosphere embryo (15 weeks) originated from cortex
6610	ENCFF615IJV-	/home/drk/tillage/datasets/human/rna/encode/ENCSR256YHI/summary/coverage-.w5	768	384	0.3	sum_sqrt	6609	RNA:neurosphere embryo (15 weeks) originated from cortex
6611	ENCFF666KUJ+	/home/drk/tillage/datasets/human/rna/encode/ENCSR257NIR/summary/coverage+.w5	768	384	0.3	sum_sqrt	6612	RNA:Peyer's patch tissue male adult (54 years)
6612	ENCFF666KUJ-	/home/drk/tillage/datasets/human/rna/encode/ENCSR257NIR/summary/coverage-.w5	768	384	0.3	sum_sqrt	6611	RNA:Peyer's patch tissue male adult (54 years)
6613	ENCFF239BUM+	/home/drk/tillage/datasets/human/rna/encode/ENCSR258ELN/summary/coverage+.w5	768	384	0.3	sum_sqrt	6614	RNA:spleen tissue female adult (59 years)
6614	ENCFF239BUM-	/home/drk/tillage/datasets/human/rna/encode/ENCSR258ELN/summary/coverage-.w5	768	384	0.3	sum_sqrt	6613	RNA:spleen tissue female adult (59 years)
6615	ENCFF744TRY+	/home/drk/tillage/datasets/human/rna/encode/ENCSR261ISO/summary/coverage+.w5	768	384	0.3	sum_sqrt	6616	RNA:foreskin fibroblast male newborn
6616	ENCFF744TRY-	/home/drk/tillage/datasets/human/rna/encode/ENCSR261ISO/summary/coverage-.w5	768	384	0.3	sum_sqrt	6615	RNA:foreskin fibroblast male newborn
6617	ENCFF583FIC	/home/drk/tillage/datasets/human/rna/encode/ENCSR264IXQ/summary/coverage.w5	768	384	0.3	sum_sqrt	6617	RNA:K562 treated with 10 uM AR-42 for 4 hours
6618	ENCFF946ZPT	/home/drk/tillage/datasets/human/rna/encode/ENCSR264LON/summary/coverage.w5	768	384	0.3	sum_sqrt	6618	RNA:with multiple sclerosis; CD14-positive monocyte
6619	ENCFF393ZMQ+	/home/drk/tillage/datasets/human/rna/encode/ENCSR264VJN/summary/coverage+.w5	768	384	0.3	sum_sqrt	6620	RNA:activated CD8-positive, alpha-beta T cell male adult (21 years) treated with anti-CD3 and anti-CD28 coated beads
6620	ENCFF393ZMQ-	/home/drk/tillage/datasets/human/rna/encode/ENCSR264VJN/summary/coverage-.w5	768	384	0.3	sum_sqrt	6619	RNA:activated CD8-positive, alpha-beta T cell male adult (21 years) treated with anti-CD3 and anti-CD28 coated beads
6621	ENCFF315BLU	/home/drk/tillage/datasets/human/rna/encode/ENCSR265NZF/summary/coverage.w5	768	384	0.3	sum_sqrt	6621	RNA:spleen tissue embryo (112 days)
6622	ENCFF313KNT	/home/drk/tillage/datasets/human/rna/encode/ENCSR266LHQ/summary/coverage.w5	768	384	0.3	sum_sqrt	6622	RNA:CD4-positive, alpha-beta memory T cell
6623	ENCFF474WFJ+	/home/drk/tillage/datasets/human/rna/encode/ENCSR266PVZ/summary/coverage+.w5	768	384	0.3	sum_sqrt	6624	RNA:right cardiac atrium tissue female adult (46 years)
6624	ENCFF474WFJ-	/home/drk/tillage/datasets/human/rna/encode/ENCSR266PVZ/summary/coverage-.w5	768	384	0.3	sum_sqrt	6623	RNA:right cardiac atrium tissue female adult (46 years)
6625	ENCFF670MHR+	/home/drk/tillage/datasets/human/rna/encode/ENCSR266XAJ/summary/coverage+.w5	768	384	0.3	sum_sqrt	6626	RNA:endodermal cell
6626	ENCFF670MHR-	/home/drk/tillage/datasets/human/rna/encode/ENCSR266XAJ/summary/coverage-.w5	768	384	0.3	sum_sqrt	6625	RNA:endodermal cell
6627	ENCFF864IDH+	/home/drk/tillage/datasets/human/rna/encode/ENCSR270OKS/summary/coverage+.w5	768	384	0.3	sum_sqrt	6628	RNA:sigmoid colon tissue male adult (21 years)
6628	ENCFF864IDH-	/home/drk/tillage/datasets/human/rna/encode/ENCSR270OKS/summary/coverage-.w5	768	384	0.3	sum_sqrt	6627	RNA:sigmoid colon tissue male adult (21 years)
6629	ENCFF506SFB+	/home/drk/tillage/datasets/human/rna/encode/ENCSR270XRV/summary/coverage+.w5	768	384	0.3	sum_sqrt	6630	RNA:keratinocyte female
6630	ENCFF506SFB-	/home/drk/tillage/datasets/human/rna/encode/ENCSR270XRV/summary/coverage-.w5	768	384	0.3	sum_sqrt	6629	RNA:keratinocyte female
6631	ENCFF533JTF+	/home/drk/tillage/datasets/human/rna/encode/ENCSR271DJJ/summary/coverage+.w5	768	384	0.3	sum_sqrt	6632	RNA:endocrine pancreas tissue adult (59 years)
6632	ENCFF533JTF-	/home/drk/tillage/datasets/human/rna/encode/ENCSR271DJJ/summary/coverage-.w5	768	384	0.3	sum_sqrt	6631	RNA:endocrine pancreas tissue adult (59 years)
6633	ENCFF281UGH+	/home/drk/tillage/datasets/human/rna/encode/ENCSR272UNO/summary/coverage+.w5	768	384	0.3	sum_sqrt	6634	RNA:tibial nerve tissue female adult (51 years)
6634	ENCFF281UGH-	/home/drk/tillage/datasets/human/rna/encode/ENCSR272UNO/summary/coverage-.w5	768	384	0.3	sum_sqrt	6633	RNA:tibial nerve tissue female adult (51 years)
6635	ENCFF637ZBG+	/home/drk/tillage/datasets/human/rna/encode/ENCSR274JRR/summary/coverage+.w5	768	384	0.3	sum_sqrt	6636	RNA:brain tissue female adult (66 years)
6636	ENCFF637ZBG-	/home/drk/tillage/datasets/human/rna/encode/ENCSR274JRR/summary/coverage-.w5	768	384	0.3	sum_sqrt	6635	RNA:brain tissue female adult (66 years)
6637	ENCFF587USA+	/home/drk/tillage/datasets/human/rna/encode/ENCSR275JSL/summary/coverage+.w5	768	384	0.3	sum_sqrt	6638	RNA:with Alzheimer's disease, Cognitive impairment; middle frontal area 46 tissue male adult (73 years)
6638	ENCFF587USA-	/home/drk/tillage/datasets/human/rna/encode/ENCSR275JSL/summary/coverage-.w5	768	384	0.3	sum_sqrt	6637	RNA:with Alzheimer's disease, Cognitive impairment; middle frontal area 46 tissue male adult (73 years)
6639	ENCFF392DAR+	/home/drk/tillage/datasets/human/rna/encode/ENCSR275ZLF/summary/coverage+.w5	768	384	0.3	sum_sqrt	6640	RNA:mesenchymal stem cell originated from H1
6640	ENCFF392DAR-	/home/drk/tillage/datasets/human/rna/encode/ENCSR275ZLF/summary/coverage-.w5	768	384	0.3	sum_sqrt	6639	RNA:mesenchymal stem cell originated from H1
6641	ENCFF037OMX+	/home/drk/tillage/datasets/human/rna/encode/ENCSR276MMH/summary/coverage+.w5	768	384	0.3	sum_sqrt	6642	RNA:adrenal gland tissue male adult (37 years)
6642	ENCFF037OMX-	/home/drk/tillage/datasets/human/rna/encode/ENCSR276MMH/summary/coverage-.w5	768	384	0.3	sum_sqrt	6641	RNA:adrenal gland tissue male adult (37 years)
6643	ENCFF565FPI+	/home/drk/tillage/datasets/human/rna/encode/ENCSR278UYN/summary/coverage+.w5	768	384	0.3	sum_sqrt	6644	RNA:lung tissue male child (3 years)
6644	ENCFF565FPI-	/home/drk/tillage/datasets/human/rna/encode/ENCSR278UYN/summary/coverage-.w5	768	384	0.3	sum_sqrt	6643	RNA:lung tissue male child (3 years)
6645	ENCFF496QEP	/home/drk/tillage/datasets/human/rna/encode/ENCSR279VNR/summary/coverage.w5	768	384	0.3	sum_sqrt	6645	RNA:CD8-positive, alpha-beta memory T cell
6646	ENCFF547YEW+	/home/drk/tillage/datasets/human/rna/encode/ENCSR282GZU/summary/coverage+.w5	768	384	0.3	sum_sqrt	6647	RNA:stimulated activated CD8-positive, alpha-beta T cell male adult (21 years) treated with 10 ng/mL Interleukin-2, anti-CD3 and anti-CD28 coated beads
6647	ENCFF547YEW-	/home/drk/tillage/datasets/human/rna/encode/ENCSR282GZU/summary/coverage-.w5	768	384	0.3	sum_sqrt	6646	RNA:stimulated activated CD8-positive, alpha-beta T cell male adult (21 years) treated with 10 ng/mL Interleukin-2, anti-CD3 and anti-CD28 coated beads
6648	ENCFF295JCA	/home/drk/tillage/datasets/human/rna/encode/ENCSR286KWP/summary/coverage.w5	768	384	0.3	sum_sqrt	6648	RNA:large intestine tissue male embryo (115 days)
6649	ENCFF719RAL	/home/drk/tillage/datasets/human/rna/encode/ENCSR287DHQ/summary/coverage.w5	768	384	0.3	sum_sqrt	6649	RNA:K562 treated with 10 nM Bortezomib for 12 hours
6650	ENCFF189MNY+	/home/drk/tillage/datasets/human/rna/encode/ENCSR288RRZ/summary/coverage+.w5	768	384	0.3	sum_sqrt	6651	RNA:placenta tissue male embryo
6651	ENCFF189MNY-	/home/drk/tillage/datasets/human/rna/encode/ENCSR288RRZ/summary/coverage-.w5	768	384	0.3	sum_sqrt	6650	RNA:placenta tissue male embryo
6652	ENCFF634JRF+	/home/drk/tillage/datasets/human/rna/encode/ENCSR290IHM/summary/coverage+.w5	768	384	0.3	sum_sqrt	6653	RNA:middle frontal area 46 tissue female adult (79 years)
6653	ENCFF634JRF-	/home/drk/tillage/datasets/human/rna/encode/ENCSR290IHM/summary/coverage-.w5	768	384	0.3	sum_sqrt	6652	RNA:middle frontal area 46 tissue female adult (79 years)
6654	ENCFF960QLH+	/home/drk/tillage/datasets/human/rna/encode/ENCSR291DJH/summary/coverage+.w5	768	384	0.3	sum_sqrt	6655	RNA:SK-MEL-5 cytosolic fraction
6655	ENCFF960QLH-	/home/drk/tillage/datasets/human/rna/encode/ENCSR291DJH/summary/coverage-.w5	768	384	0.3	sum_sqrt	6654	RNA:SK-MEL-5 cytosolic fraction
6656	ENCFF185NBE+	/home/drk/tillage/datasets/human/rna/encode/ENCSR291TRJ/summary/coverage+.w5	768	384	0.3	sum_sqrt	6657	RNA:endodermal cell
6657	ENCFF185NBE-	/home/drk/tillage/datasets/human/rna/encode/ENCSR291TRJ/summary/coverage-.w5	768	384	0.3	sum_sqrt	6656	RNA:endodermal cell
6658	ENCFF986WTF+	/home/drk/tillage/datasets/human/rna/encode/ENCSR292TAP/summary/coverage+.w5	768	384	0.3	sum_sqrt	6659	RNA:neural cell originated from H1
6659	ENCFF986WTF-	/home/drk/tillage/datasets/human/rna/encode/ENCSR292TAP/summary/coverage-.w5	768	384	0.3	sum_sqrt	6658	RNA:neural cell originated from H1
6660	ENCFF030JXK+	/home/drk/tillage/datasets/human/rna/encode/ENCSR292TYT/summary/coverage+.w5	768	384	0.3	sum_sqrt	6661	RNA:with Alzheimer's disease; middle frontal area 46 tissue female adult (90 or above years)
6661	ENCFF030JXK-	/home/drk/tillage/datasets/human/rna/encode/ENCSR292TYT/summary/coverage-.w5	768	384	0.3	sum_sqrt	6660	RNA:with Alzheimer's disease; middle frontal area 46 tissue female adult (90 or above years)
6662	ENCFF713REM	/home/drk/tillage/datasets/human/rna/encode/ENCSR294NDO/summary/coverage.w5	768	384	0.3	sum_sqrt	6662	RNA:cardiac muscle cell originated from RUES2
6663	ENCFF151AEP	/home/drk/tillage/datasets/human/rna/encode/ENCSR296LJV/summary/coverage.w5	768	384	0.3	sum_sqrt	6663	RNA:CD4-positive, alpha-beta memory T cell
6664	ENCFF145OAS+	/home/drk/tillage/datasets/human/rna/encode/ENCSR296PMS/summary/coverage+.w5	768	384	0.3	sum_sqrt	6665	RNA:stomach tissue male adult (54 years)
6665	ENCFF145OAS-	/home/drk/tillage/datasets/human/rna/encode/ENCSR296PMS/summary/coverage-.w5	768	384	0.3	sum_sqrt	6664	RNA:stomach tissue male adult (54 years)
6666	ENCFF430DVF+	/home/drk/tillage/datasets/human/rna/encode/ENCSR297AZN/summary/coverage+.w5	768	384	0.3	sum_sqrt	6667	RNA:CD4-positive, alpha-beta memory T cell male adult (43 years)
6667	ENCFF430DVF-	/home/drk/tillage/datasets/human/rna/encode/ENCSR297AZN/summary/coverage-.w5	768	384	0.3	sum_sqrt	6666	RNA:CD4-positive, alpha-beta memory T cell male adult (43 years)
6668	ENCFF047KOP+	/home/drk/tillage/datasets/human/rna/encode/ENCSR297UBP/summary/coverage+.w5	768	384	0.3	sum_sqrt	6669	RNA:GM12878
6669	ENCFF047KOP-	/home/drk/tillage/datasets/human/rna/encode/ENCSR297UBP/summary/coverage-.w5	768	384	0.3	sum_sqrt	6668	RNA:GM12878
6670	ENCFF557CLI	/home/drk/tillage/datasets/human/rna/encode/ENCSR303IRE/summary/coverage.w5	768	384	0.3	sum_sqrt	6670	RNA:K562 treated with 7.5 nM Panobinostat for 48 hours
6671	ENCFF119XJG	/home/drk/tillage/datasets/human/rna/encode/ENCSR305NXN/summary/coverage.w5	768	384	0.3	sum_sqrt	6671	RNA:muscle of arm tissue male embryo (127 days)
6672	ENCFF624DSV+	/home/drk/tillage/datasets/human/rna/encode/ENCSR306IAW/summary/coverage+.w5	768	384	0.3	sum_sqrt	6673	RNA:T-cell male adult (42 years)
6673	ENCFF624DSV-	/home/drk/tillage/datasets/human/rna/encode/ENCSR306IAW/summary/coverage-.w5	768	384	0.3	sum_sqrt	6672	RNA:T-cell male adult (42 years)
6674	ENCFF560YUT	/home/drk/tillage/datasets/human/rna/encode/ENCSR307FAG/summary/coverage.w5	768	384	0.3	sum_sqrt	6674	RNA:naive B cell
6675	ENCFF597XJZ+	/home/drk/tillage/datasets/human/rna/encode/ENCSR308XAR/summary/coverage+.w5	768	384	0.3	sum_sqrt	6676	RNA:placenta tissue male embryo
6676	ENCFF597XJZ-	/home/drk/tillage/datasets/human/rna/encode/ENCSR308XAR/summary/coverage-.w5	768	384	0.3	sum_sqrt	6675	RNA:placenta tissue male embryo
6677	ENCFF138GLV+	/home/drk/tillage/datasets/human/rna/encode/ENCSR313COD/summary/coverage+.w5	768	384	0.3	sum_sqrt	6678	RNA:upper lobe of left lung tissue male adult (37 years)
6678	ENCFF138GLV-	/home/drk/tillage/datasets/human/rna/encode/ENCSR313COD/summary/coverage-.w5	768	384	0.3	sum_sqrt	6677	RNA:upper lobe of left lung tissue male adult (37 years)
6679	ENCFF816BKU+	/home/drk/tillage/datasets/human/rna/encode/ENCSR313TJR/summary/coverage+.w5	768	384	0.3	sum_sqrt	6680	RNA:peripheral blood mononuclear cell female adult (28 years)
6680	ENCFF816BKU-	/home/drk/tillage/datasets/human/rna/encode/ENCSR313TJR/summary/coverage-.w5	768	384	0.3	sum_sqrt	6679	RNA:peripheral blood mononuclear cell female adult (28 years)
6681	ENCFF505JCK+	/home/drk/tillage/datasets/human/rna/encode/ENCSR314LXG/summary/coverage+.w5	768	384	0.3	sum_sqrt	6682	RNA:Karpas-422
6682	ENCFF505JCK-	/home/drk/tillage/datasets/human/rna/encode/ENCSR314LXG/summary/coverage-.w5	768	384	0.3	sum_sqrt	6681	RNA:Karpas-422
6683	ENCFF359ITR	/home/drk/tillage/datasets/human/rna/encode/ENCSR317LMH/summary/coverage.w5	768	384	0.3	sum_sqrt	6683	RNA:muscle of arm tissue female embryo (98 days)
6684	ENCFF629XGV+	/home/drk/tillage/datasets/human/rna/encode/ENCSR320BRR/summary/coverage+.w5	768	384	0.3	sum_sqrt	6685	RNA:RPMI7951
6685	ENCFF629XGV-	/home/drk/tillage/datasets/human/rna/encode/ENCSR320BRR/summary/coverage-.w5	768	384	0.3	sum_sqrt	6684	RNA:RPMI7951
6686	ENCFF649MKX+	/home/drk/tillage/datasets/human/rna/encode/ENCSR320OTJ/summary/coverage+.w5	768	384	0.3	sum_sqrt	6687	RNA:ovary tissue female adult (41 years)
6687	ENCFF649MKX-	/home/drk/tillage/datasets/human/rna/encode/ENCSR320OTJ/summary/coverage-.w5	768	384	0.3	sum_sqrt	6686	RNA:ovary tissue female adult (41 years)
6688	ENCFF596HNR+	/home/drk/tillage/datasets/human/rna/encode/ENCSR321PGV/summary/coverage+.w5	768	384	0.3	sum_sqrt	6689	RNA:lower leg skin tissue male adult (37 years)
6689	ENCFF596HNR-	/home/drk/tillage/datasets/human/rna/encode/ENCSR321PGV/summary/coverage-.w5	768	384	0.3	sum_sqrt	6688	RNA:lower leg skin tissue male adult (37 years)
6690	ENCFF990MDC	/home/drk/tillage/datasets/human/rna/encode/ENCSR321ROU/summary/coverage.w5	768	384	0.3	sum_sqrt	6690	RNA:left renal pelvis tissue male embryo (105 days)
6691	ENCFF119SVC+	/home/drk/tillage/datasets/human/rna/encode/ENCSR323GUF/summary/coverage+.w5	768	384	0.3	sum_sqrt	6692	RNA:right lobe of liver tissue female adult (47 years)
6692	ENCFF119SVC-	/home/drk/tillage/datasets/human/rna/encode/ENCSR323GUF/summary/coverage-.w5	768	384	0.3	sum_sqrt	6691	RNA:right lobe of liver tissue female adult (47 years)
6693	ENCFF206GMC	/home/drk/tillage/datasets/human/rna/encode/ENCSR325BJP/summary/coverage.w5	768	384	0.3	sum_sqrt	6693	RNA:K562 treated with 25 uM Galeterone for 48 hours
6694	ENCFF724LSN	/home/drk/tillage/datasets/human/rna/encode/ENCSR328PVI/summary/coverage.w5	768	384	0.3	sum_sqrt	6694	RNA:renal cortex interstitium tissue male embryo (91 days)
6695	ENCFF801PRP+	/home/drk/tillage/datasets/human/rna/encode/ENCSR329MHM/summary/coverage+.w5	768	384	0.3	sum_sqrt	6696	RNA:HepG2
6696	ENCFF801PRP-	/home/drk/tillage/datasets/human/rna/encode/ENCSR329MHM/summary/coverage-.w5	768	384	0.3	sum_sqrt	6695	RNA:HepG2
6697	ENCFF575YIP+	/home/drk/tillage/datasets/human/rna/encode/ENCSR329ZRF/summary/coverage+.w5	768	384	0.3	sum_sqrt	6698	RNA:trophoblast tissue female embryo (40 weeks)
6698	ENCFF575YIP-	/home/drk/tillage/datasets/human/rna/encode/ENCSR329ZRF/summary/coverage-.w5	768	384	0.3	sum_sqrt	6697	RNA:trophoblast tissue female embryo (40 weeks)
6699	ENCFF643UKE+	/home/drk/tillage/datasets/human/rna/encode/ENCSR330UMQ/summary/coverage+.w5	768	384	0.3	sum_sqrt	6700	RNA:spleen tissue male adult (37 years)
6700	ENCFF643UKE-	/home/drk/tillage/datasets/human/rna/encode/ENCSR330UMQ/summary/coverage-.w5	768	384	0.3	sum_sqrt	6699	RNA:spleen tissue male adult (37 years)
6701	ENCFF197PAV+	/home/drk/tillage/datasets/human/rna/encode/ENCSR332DBS/summary/coverage+.w5	768	384	0.3	sum_sqrt	6702	RNA:LHCN-M2
6702	ENCFF197PAV-	/home/drk/tillage/datasets/human/rna/encode/ENCSR332DBS/summary/coverage-.w5	768	384	0.3	sum_sqrt	6701	RNA:LHCN-M2
6703	ENCFF956BZU	/home/drk/tillage/datasets/human/rna/encode/ENCSR332MTG/summary/coverage.w5	768	384	0.3	sum_sqrt	6703	RNA:muscle of arm tissue male embryo (105 days)
6704	ENCFF080VEH	/home/drk/tillage/datasets/human/rna/encode/ENCSR333FZW/summary/coverage.w5	768	384	0.3	sum_sqrt	6704	RNA:spinal cord tissue male embryo (105 days)
6705	ENCFF319AAP	/home/drk/tillage/datasets/human/rna/encode/ENCSR335GET/summary/coverage.w5	768	384	0.3	sum_sqrt	6705	RNA:adrenal gland tissue male embryo (101 days)
6706	ENCFF994HKO+	/home/drk/tillage/datasets/human/rna/encode/ENCSR336VTK/summary/coverage+.w5	768	384	0.3	sum_sqrt	6707	RNA:T-cell female adult (33 years)
6707	ENCFF994HKO-	/home/drk/tillage/datasets/human/rna/encode/ENCSR336VTK/summary/coverage-.w5	768	384	0.3	sum_sqrt	6706	RNA:T-cell female adult (33 years)
6708	ENCFF702CEO+	/home/drk/tillage/datasets/human/rna/encode/ENCSR338FSZ/summary/coverage+.w5	768	384	0.3	sum_sqrt	6709	RNA:chorion tissue male embryo (38 weeks)
6709	ENCFF702CEO-	/home/drk/tillage/datasets/human/rna/encode/ENCSR338FSZ/summary/coverage-.w5	768	384	0.3	sum_sqrt	6708	RNA:chorion tissue male embryo (38 weeks)
6710	ENCFF010PER	/home/drk/tillage/datasets/human/rna/encode/ENCSR338WIW/summary/coverage.w5	768	384	0.3	sum_sqrt	6710	RNA:CD8-positive, alpha-beta memory T cell
6711	ENCFF629NUI+	/home/drk/tillage/datasets/human/rna/encode/ENCSR339NMQ/summary/coverage+.w5	768	384	0.3	sum_sqrt	6712	RNA:with Alzheimer's disease; middle frontal area 46 tissue female adult (89 years)
6712	ENCFF629NUI-	/home/drk/tillage/datasets/human/rna/encode/ENCSR339NMQ/summary/coverage-.w5	768	384	0.3	sum_sqrt	6711	RNA:with Alzheimer's disease; middle frontal area 46 tissue female adult (89 years)
6713	ENCFF893RLE	/home/drk/tillage/datasets/human/rna/encode/ENCSR340QZY/summary/coverage.w5	768	384	0.3	sum_sqrt	6713	RNA:K562 treated with 10 uM AR-42 for 12 hours
6714	ENCFF905ARA+	/home/drk/tillage/datasets/human/rna/encode/ENCSR343XXH/summary/coverage+.w5	768	384	0.3	sum_sqrt	6715	RNA:mucosa of gallbladder tissue female child (16 years)
6715	ENCFF905ARA-	/home/drk/tillage/datasets/human/rna/encode/ENCSR343XXH/summary/coverage-.w5	768	384	0.3	sum_sqrt	6714	RNA:mucosa of gallbladder tissue female child (16 years)
6716	ENCFF333KHL+	/home/drk/tillage/datasets/human/rna/encode/ENCSR344MQK/summary/coverage+.w5	768	384	0.3	sum_sqrt	6717	RNA:testis tissue male adult (54 years)
6717	ENCFF333KHL-	/home/drk/tillage/datasets/human/rna/encode/ENCSR344MQK/summary/coverage-.w5	768	384	0.3	sum_sqrt	6716	RNA:testis tissue male adult (54 years)
6718	ENCFF022QBF+	/home/drk/tillage/datasets/human/rna/encode/ENCSR348EFG/summary/coverage+.w5	768	384	0.3	sum_sqrt	6719	RNA:HUES64
6719	ENCFF022QBF-	/home/drk/tillage/datasets/human/rna/encode/ENCSR348EFG/summary/coverage-.w5	768	384	0.3	sum_sqrt	6718	RNA:HUES64
6720	ENCFF166OEV	/home/drk/tillage/datasets/human/rna/encode/ENCSR348YVF/summary/coverage.w5	768	384	0.3	sum_sqrt	6720	RNA:IgD-negative memory B cell
6721	ENCFF766JPS+	/home/drk/tillage/datasets/human/rna/encode/ENCSR351OTL/summary/coverage+.w5	768	384	0.3	sum_sqrt	6722	RNA:esophagus squamous epithelium tissue female adult (53 years)
6722	ENCFF766JPS-	/home/drk/tillage/datasets/human/rna/encode/ENCSR351OTL/summary/coverage-.w5	768	384	0.3	sum_sqrt	6721	RNA:esophagus squamous epithelium tissue female adult (53 years)
6723	ENCFF679YQA	/home/drk/tillage/datasets/human/rna/encode/ENCSR352GCS/summary/coverage.w5	768	384	0.3	sum_sqrt	6723	RNA:right renal pelvis tissue male embryo (105 days)
6724	ENCFF995AUL+	/home/drk/tillage/datasets/human/rna/encode/ENCSR352JCY/summary/coverage+.w5	768	384	0.3	sum_sqrt	6725	RNA:type B pancreatic cell
6725	ENCFF995AUL-	/home/drk/tillage/datasets/human/rna/encode/ENCSR352JCY/summary/coverage-.w5	768	384	0.3	sum_sqrt	6724	RNA:type B pancreatic cell
6726	ENCFF187QYU+	/home/drk/tillage/datasets/human/rna/encode/ENCSR354QPN/summary/coverage+.w5	768	384	0.3	sum_sqrt	6727	RNA:esophagus squamous epithelium tissue male adult (37 years)
6727	ENCFF187QYU-	/home/drk/tillage/datasets/human/rna/encode/ENCSR354QPN/summary/coverage-.w5	768	384	0.3	sum_sqrt	6726	RNA:esophagus squamous epithelium tissue male adult (37 years)
6728	ENCFF301XEH+	/home/drk/tillage/datasets/human/rna/encode/ENCSR355JZC/summary/coverage+.w5	768	384	0.3	sum_sqrt	6729	RNA:MCF-7
